size,path
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Newark#2023-10-28 02:48:04.563000/2#E Syracuse#2023-10-30 12:00:00+00:00/2#Oneida#2023-10-30 12:28:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Newark#2023-10-28 02:48:04.563000/2#E Syracuse#2023-10-30 12:00:00+00:00/2#Arkport#2023-10-30 14:21:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Newark#2023-10-28 02:48:04.563000/2#E Syracuse#2023-10-30 12:00:00+00:00/2#Campbell#2023-10-30 13:53:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Newark#2023-10-28 02:48:04.563000/2#E Syracuse#2023-10-30 12:00:00+00:00/2#Copenhagen#2023-10-30 13:26:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Edison#2023-10-28 03:01:04.563000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Philadelphia#2023-10-28 04:01:04.563000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Gloucester Cy#2023-10-28 04:02:04.563000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Vineland#2023-10-28 04:32:04.563000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Swedesboro#2023-10-28 04:13:04.563000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Monroe Twp#2023-10-28 03:13:04.563000
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Effingham#2023-10-20 15:17:00/1#Disputanta#2023-10-27 21:42:00+00:00/1#Colonial Hts#2023-10-27 21:57:00/2#Woodside#2023-10-28 02:19:04.563000+00:00/2#Breinigsville#2023-10-28 04:16:04.563000
200,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00
300,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Hialeah Grdns#2023-10-29 05:09:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Hialeah Grdns#2023-10-29 05:09:00/2#Hialeah Grdns#2023-10-28 09:00:00+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Hialeah Grdns#2023-10-29 05:09:00/2#Hialeah Grdns#2023-10-28 09:00:00+00:00/2#Hialeah Grdns#2023-10-28 09:00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Hialeah Grdns#2023-10-29 05:09:00/2#Hialeah Grdns#2023-10-28 09:00:00+00:00/2#Miami#2023-10-28 09:13:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#S Bay#2023-10-30 13:12:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00/3#Pottsville#2023-10-31 13:17:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00/3#North East#2023-10-31 13:39:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00/3#Fogelsville#2023-10-31 13:33:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00/3#Denver#2023-10-31 13:10:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00/3#New Castle#2023-10-31 13:50:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00/3#Chambersburg#2023-10-31 12:56:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00/3#Greencastle#2023-10-31 13:04:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Miami#2023-10-30 12:46:00/3#Mechanicsburg#2023-10-31 12:11:00+00:00/3#Allentown#2023-10-31 13:42:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Hialeah Grdns#2023-10-30 12:48:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Myakka City#2023-10-29 03:55:00/2#Boca Raton#2023-10-30 12:01:00+00:00/2#Ft Lauderdale#2023-10-30 12:23:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Ft Lauderdale#2023-10-29 05:06:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Auburndale#2023-10-29 04:39:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00/2#Marietta#2023-10-30 22:58:00+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00/2#Marietta#2023-10-30 22:58:00+00:00/2#Atlanta#2023-10-30 23:18:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00/2#Marietta#2023-10-30 22:58:00+00:00/2#Fairburn#2023-10-30 23:30:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00/2#Marietta#2023-10-30 22:58:00+00:00/2#Tucker#2023-10-30 23:24:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00/2#Marietta#2023-10-30 22:58:00+00:00/2#McDonough#2023-10-30 23:52:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00/2#Marietta#2023-10-30 22:58:00+00:00/2#Norcross#2023-10-30 23:22:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00/2#Marietta#2023-10-30 22:58:00+00:00/2#Attalla#2023-10-31 00:40:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Tampa#2023-10-29 04:50:00/2#Marietta#2023-10-30 22:58:00+00:00/2#Gainesville#2023-10-30 23:59:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00/2#Front Royal#2023-10-31 08:24:00+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00/2#Front Royal#2023-10-31 08:24:00+00:00/2#Hagerstown#2023-10-31 09:37:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00/2#Front Royal#2023-10-31 08:24:00+00:00/2#Chambersburg#2023-10-31 09:57:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00/2#Front Royal#2023-10-31 08:24:00+00:00/2#Greencastle#2023-10-31 09:46:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00/2#Front Royal#2023-10-31 08:24:00+00:00/2#Staunton#2023-10-31 09:47:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00/2#Front Royal#2023-10-31 08:24:00+00:00/2#Harrisonburg#2023-10-31 09:20:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00/2#Front Royal#2023-10-31 08:24:00+00:00/2#Winchester#2023-10-31 08:54:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Lake Wales#2023-10-29 04:39:00/2#Front Royal#2023-10-31 08:24:00+00:00/2#Lyndhurst#2023-10-31 09:58:00
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Bethlehem#2023-10-29 03:28:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Elizabeth#2023-10-29 02:19:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Wayne#2023-10-29 02:30:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Philadelphia#2023-10-29 03:37:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Swedesboro#2023-10-29 03:48:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Newark#2023-10-29 02:14:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Suffern#2023-10-29 02:41:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Carlstadt#2023-10-29 02:19:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Bronx#2023-10-29 02:30:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Pottsville#2023-10-30 22:02:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Gordonsville#2023-10-30 20:45:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Jessup#2023-10-30 20:30:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#North East#2023-10-30 21:30:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Front Royal#2023-10-30 20:50:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Baltimore#2023-10-30 20:42:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Swedesboro#2023-10-30 22:06:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#York#2023-10-30 21:36:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Carlisle#2023-10-30 21:57:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Darlington#2023-10-30 20:58:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Lancaster#2023-10-30 22:01:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Harrisonburg#2023-10-30 21:51:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Ephrata#2023-10-29 04:27:26/3#Ft Belvoir#2023-10-30 19:36:00+00:00/3#Newark#2023-10-30 21:43:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Allentown#2023-10-29 03:36:26
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Haines City#2023-10-29 04:47:00/2#Jersey City#2023-10-29 02:08:26+00:00/2#Yonkers#2023-10-29 02:33:26
400,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00
500,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Greencastle#2023-10-30 12:33:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Greencastle#2023-10-30 12:33:00/3#Lawrence#2023-10-31 00:39:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Greencastle#2023-10-30 12:33:00/3#Lawrence#2023-10-31 00:39:00+00:00/3#Danvers#2023-10-31 00:57:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Greencastle#2023-10-30 12:33:00/3#Lawrence#2023-10-31 00:39:00+00:00/3#Southborough#2023-10-31 01:23:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Greencastle#2023-10-30 12:33:00/3#Lawrence#2023-10-31 00:39:00+00:00/3#Gloucester#2023-10-31 01:13:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Greencastle#2023-10-30 12:33:00/3#Lawrence#2023-10-31 00:39:00+00:00/3#Chicopee#2023-10-31 02:25:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Chambersburg#2023-10-30 12:33:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#New Castle#2023-10-30 11:31:00
600,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Hiram#2023-10-30 12:13:00
700,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Hiram#2023-10-30 12:13:00/3#Harrisonburg#2023-10-30 22:45:00+00:00
800,0#Augusta#2023-10-20T13:00:00+00:00/0#Columbia#2023-10-20 14:08:00/1#Ft Myers#2023-10-29 02:46:00+00:00/1#Dunedin#2023-10-29 04:56:00/2#Greensburg#2023-10-30 10:10:00+00:00/2#Hiram#2023-10-30 12:13:00/3#Harrisonburg#2023-10-30 22:45:00+00:00/3#Greencastle#2023-10-31 00:46:00
